Fecha_reporte;MT;Tipo_Mineral;Tonelaje;Ali_Cu;Ali_Pb;Ali_Zn;Ali_Fe;NaCN;ZnSO4;PAX;F582;pH;Flo1_Cu;Flo1_Pb;Flo1_Zn;Flo1_Fe;Cu;Zn;Recup_Cu;CuSO4;SIPX;F582;pH;Flo2_Cu;Flo2_Pb;Flo2_Zn;Flo2_Fe;Cu;Zn;Recup_Zn
2-Set-14;2521;M6;20000;1.22;0.02;1.93;7.98;10;200;45;25;10.1;24.2;0.4;7.7;19.5;64.4;12.8;58;160;35;15;11.3;5.2;0.06;38.82;6.75;17.26;80.96;76
2-Set-14;2522;M6;20000;0.7;0.02;0.72;6.25;20;100;45;25;10;19.8;0.4;11.5;16.2;51.4;28.6;46;60;30;15;11.3;7.08;0.34;24.02;8.2;16.28;52.68;47
2-Set-14;2523;M6;20000;1.5;0.02;0.67;8.64;7.5;80;40;20;10.1;27.2;0.3;5.8;22.7;66.6;31.6;61;30;3;5;;13.34;0.1;23.44;12.92;11.82;46.4;42
2-Set-14;2524;M6;20000;2.57;0.02;1.16;11.33;15;120;45;25;10.1;24.6;0.1;12.2;21.8;78.9;86.2;70;100;5;5;11.3;14.37;0.09;3.27;18;9.43;4.74;4
2-Set-14;2525;M5;20000;1.18;0.02;0.71;7.41;7.5;100;35;25;10.3;24.9;0.6;8.2;17.9;57.2;31.8;52;;;;;;;;;;;
2-Set-14;2526;M5;20000;1.07;0.03;0.86;5;30;20;35;25;10.2;28.9;0.7;4.9;16.4;61.6;13.2;55;;;;;;;;;;;
6-Set-14;2527;M4B;41445;0.18;0.02;1.58;9.5;40;200;14;10;10;4.9;0.5;10;9.5;47.1;11.3;45;200;25;15;11;0.93;0.03;23.32;13.07;22.46;66.09;64
6-Set-14;2528;M4B;96206;0.24;0.08;3.7;10.77;40;200;65;10;10;6.4;2.6;8.8;11.6;65.3;6.1;62;250;25;15;11;0.67;0.09;42.52;7.66;19.89;85.19;82.5
6-Set-14;2529;M4B;27833;0.38;0.09;2.75;9.26;40;200;6;10;10;7.1;0.7;21;8.8;33.4;13.7;31.5;200;15;10;11;2.25;0.72;31.71;11.85;30.54;59.89;57
4-Set-14;2530;M1-BL;18750;0.27;0.01;0.03;5.73;10;50;5;10;10.1;11.7;0.1;0.2;12.9;78.2;17.4;74;;;;;;;;;;;
4-Set-14;2531;M1;103628;0.66;0.01;0.13;7.85;10;50;7;15;10;17.1;0.1;2.1;17.6;89.8;55.4;85;;;;;;;;;;;
4-Set-14;2532;M2A;57585;0.49;0.02;0.12;7.68;10;50;10;10;10.1;15.7;0.4;1.4;16;83.9;32.2;79;;;;;;;;;;;
4-Set-14;2533;M4B;29711;0.57;0.02;0.96;6.91;10;150;18;10;10.2;13.3;0.4;3.4;13.4;73;11.2;69;100;5;5;11.3;2.06;0.04;23.37;7.4;12.21;82.86;76
6-Set-14;2534;M6;43759;1.03;0.02;0.94;4.54;30;150;30;20;10;12.4;0.2;8.9;6.6;58.6;41.9;52;100;20;15;11;2.99;0.09;14.36;3.58;10.47;49.8;46
6-Set-14;2535;M5;37691;0.75;0.01;0.19;5.99;40;50;40;25;10;11.8;0.1;1.4;7.7;51.2;24.8;46;;;;;;;;;;;
6-Set-14;2536;M4B;21191;0.97;0.02;0.86;6.57;30;150;50;40;10;15.3;0.3;1.3;11.9;56.2;5.4;51;200;20;15;11;5.35;0.04;23.26;6.57;17.39;86.03;80
6-Set-14;2537;M2A;17700;0.97;0.03;0.17;8.16;10;50;45;50;10;11.2;0.2;1.5;11.5;78.9;54.2;73;;;;;;;;;;;
6-Set-14;2538;M4B/M2A;37680;0.92;0.07;0.59;8.88;30;100;20;10;10;12.2;1;8;13.9;73.9;75.9;68;100;10;10;11;1.96;0.1;1.53;20.31;10.1;12.3;8
8-Set-14;2539;M1;54566;0.91;0.01;0.33;8.28;10;50;10;10;10.1;13;0;4.5;19.3;87.5;82.8;84;;;;;;;;;;;
8-Set-14;2540;M1;57225;0.38;0.01;0.14;7;5;;20;5;10.3;12.5;0;1.6;14.2;70.7;22.2;66.5;;;;;;;;;;;
8-Set-14;2541;M4B;58470;0.71;0.03;1.71;8.27;10;100;35;5;10.2;17.6;0.6;6.6;17.6;69.6;10.6;67;40;5;5;11.8;2.76;0.03;32.14;7.47;17.42;82.55;79
7-Set-14;2542;M4A;73800;1.84;0.1;1.81;12.83;20;250;40;5;9.3;21.4;1.2;4.5;21.4;82.2;17.7;79;200;10;5;11.3;3.51;0.07;35.48;13.55;7.19;74.47;71.5
7-Set-14;2543;M4B;13913;1.78;0.05;2.99;12.84;40;250;25;10;9.3;8.2;0.2;40.8;10.4;19.4;58.1;17.5;50;10;10;11.5;15.12;0.39;13.7;16.81;59.96;32.72;29
7-Set-14;2544;M2A;49380;1.15;0.01;0.36;17.13;10;100;15;5;11.2;19.3;0.3;6.2;22.1;82.8;89.5;79.5;;;;;;;;;;;
7-Set-14;2545;M2;16298;0.98;0.02;0.23;12.69;40;50;25;10;10.4;16.6;0.2;4.2;17.7;57.9;64.6;55;;;;;;;;;;;
7-Set-14;2546;M2A;25838;0.41;0.02;0.1;10.71;10;;4;10;10.4;16.2;0.7;3.6;17.8;71.9;63.2;68;;;;;;;;;;;
8-Set-14;2547;M1;82155;1.41;0.02;0.34;15.31;10;50;20;8;10.2;20.5;0.3;2.5;22.5;89.6;45.3;86.5;;;;;;;;;;;
8-Set-14;2548;M6;21383;0.97;0.02;2.71;3.95;15;150;45;30;10.2;14.5;0.2;7.4;7.4;42.7;7.8;38;200;40;10;11.2;2.45;0.03;20.54;3.1;11.73;35.37;32.5
8-Set-14;2549;M2A;15679;1.11;0.02;0.06;8;5;;35;45;10.3;16.8;0.2;0.6;15.2;68.9;39.9;66.5;;;;;;;;;;;
11-Set-14;2550;M2A;77921;0.98;0.01;0.38;8.26;20;50;18;15;10.4;22.6;0.1;6.5;19.1;68.8;53.1;64;;;;;;;;;;;
11-Set-14;2551;M5;15101;1.06;0.01;0.1;7.25;30;20;30;25;10.3;27.7;0.1;2.7;15;63.9;63;56;;;;;;;;;;;
11-Set-14;2552;M4B;70058;0.88;0.06;1.53;5.61;15;150;30;25;10.2;18.9;1.5;5.3;14.8;73.5;11.8;70.5;120;10;5;11.2;2.85;0.1;40.64;5.48;9.78;79.79;76.5
11-Set-14;2553;M5;21506;0.83;0.01;0.52;2.51;30;70;33;20;10;19.9;0.2;6.5;8.5;51.1;26.5;46.5;;;;;;;;;;;
10-Set-14;2554;M1;30041;0.56;0.01;0.19;7.82;5;;25;7;10.3;18.5;0.1;2.4;17;82.5;31.7;79.5;;;;;;;;;;;
12-Set-14;2555;M4B;48701;1.33;0.03;1.99;9.45;20;210;30;15;10.2;22.5;0.3;8.5;21.4;88.3;22.1;82;180;5;5;11.2;1.92;0.02;44.87;8.31;4.78;73.79;70
10-Set-14;2556;M1;33195;0.93;0.01;0.11;9.34;5;;15;8;10.3;18.1;0.1;1.3;18.9;94.8;56.4;91.5;;;;;;;;;;;
10-Set-14;2557;M1;36514;0.57;0.02;0.08;7.63;10;;8;8;;13.7;0.2;0.8;15.1;88.2;38.1;84.5;;;;;;;;;;;
12-Set-14;2558;M2AT;17404;1.81;0.01;0.57;13.59;40;60;15;15;10.4;20.4;0;4;24.7;62.7;38.2;59;;;;;;;;;;;
13-Set-14;2559;M6;0;0.35;0.03;0.78;2.89;30;80;25;15;10.2;20.8;1.3;3;9.3;59.4;3.8;54;50;5;5;11.2;5.13;0.26;39.86;3.61;23.9;83.61;78
13-Set-14;2560;M6;0;0.87;0.08;0.92;4.19;30;90;25;20;10.2;21.1;2.3;20.6;9.7;57.1;52.3;52;70;3;5;11.2;12.12;1.3;29.93;5.31;16.49;38.06;33
13-Set-14;2561;M6;0;0.82;0.04;1.04;5.02;30;110;25;15;10.2;28.2;0.9;11.9;13.8;66.2;22.1;60.5;100;5;5;11.2;5.56;0.28;43.66;3.24;11.17;69.43;64
13-Set-14;2562;M6;0;0.64;0.02;0.94;4.52;30;90;25;15;10.2;26.4;0.7;8;13.8;63.5;12.7;59;100;5;15;11.2;4.74;0.19;38.99;3.75;14.63;79.99;76
13-Set-14;2563;M6;0;0.71;0.03;0.9;4.78;30;90;25;20;10.2;25.7;0.8;10.7;11.4;60.6;18.8;56;100;5;10;11.2;4.31;0.23;46.8;3.09;7.07;57.17;52
20-Set-14;2578;M6;29951;0.81;0.04;2.34;4.6;30;200;25;15;10.2;14.9;0.8;16.2;7.4;77.7;30;68;200;25;5;11;1.5;0.08;33.4;2.7;7.7;62.2;56
20-Set-14;2579;M6;20430;0.81;0.06;1.96;9.19;40;200;10;20;10.1;7.3;0.9;28.6;10;26.3;41.4;20;30;5;5;11.2;5.32;0.88;7.42;13.96;10.65;5.98;4
21-Set-14;2580;M6;72608;0.54;0.04;0.72;6.05;30;150;10;10;10.1;12.8;1.1;20.6;11.2;56.8;69;50.8;100;10;5;11.1;4.02;0.22;3.17;12.24;18.55;11.08;9
23-Set-14;2581;M5;18919;1.5;0.02;0.29;1.98;30;;;15;10;26.1;0.2;4.8;6.4;93.1;90;87.5;;;;;;;;;;;
24-Set-14;2582;M6;8531;1.17;0.01;2.8;5.8;40;250;40;5;10.1;20.9;0.1;3.1;9.3;71.1;4.5;45;200;40;10;11.1;2.17;0.01;37.4;3.96;12.12;87.83;65
30-Set-14;2596;M4B;112001;1.3;0.04;1.21;9.14;10;130;40;20;10;21.6;0.6;4.2;19.5;78.4;16.1;74;110;5;5;11.2;3.1;0.13;35.77;7.16;5.85;71.76;68
4-Oct-14;2597;M1;90726;0.75;0.01;0.2;8.35;5;50;15;10;10.3;18.2;0.1;2.3;20.4;89.8;44.5;86;;;;;;;;;;;
4-Oct-14;2598;M1;55609;0.33;0.01;0.02;6;10;;20;10;10.3;16.1;0.1;0.4;17.4;85;42.6;82;;;;;;;;;;;
4-Oct-14;2599;M4B;22710;0.85;0.18;2.29;8.58;40;250;6;10;10;12;3.8;12.2;11.5;29.4;11.2;25;150;15;5;11;6.13;0.86;32.17;8.51;38.19;74.7;69
4-Oct-14;2600;M4B;25076;1.29;0.15;2.65;10.33;50;250;11;10;9.8;16.4;2.7;10.3;15.7;44.2;13.3;42;200;20;5;11.5;6.78;0.29;36.24;9.2;30.42;77.95;74
4-Oct-14;2601;M4B;21938;0.66;0.15;1.78;6.52;30;200;42;10;9.9;13.8;3.6;4.5;13.8;68.5;8.4;65;150;20;;11.3;3.72;0.22;39.16;7.03;21.7;85.81;82
4-Oct-14;2602;M2A;44873;0.6;0.15;0.45;7.95;5;50;40;10;10.3;12;3.1;3.4;14;79.2;29.8;75;;;;;;;;;;;
5-Oct-14;2603;M1;32603;0.47;0.02;0.08;6.52;5;20;8;5;10.3;14.7;0.3;1.2;15.8;87.8;41.7;84;;;;;;;;;;;
5-Oct-14;2604;M5;10024;1.44;0.02;0.04;2.24;30;20;45;15;10.4;34.5;0.2;0.8;6.2;90;74.9;79;;;;;;;;;;;
12-Oct-14;2638;M6;58065;1.3;0.02;0.9;4.91;30;100;35;20;10.3;26.4;0.5;9.6;9.5;62.3;32.3;56;60;35;5;11;6.39;0.21;15.6;4.57;4.15;14.49;13
12-Oct-14;2639;M5;20156;0.45;0.01;0.04;6.09;20;;35;20;10.3;14.1;0.2;0.6;9.8;39.2;20.1;34;;;;;;;;;;;
14-Oct-14;2640;M2AT;39218;0.41;0.02;0.09;5.53;2.5;5;23;15;10.3;16.5;0.8;1.6;15;64.4;20.8;60;;;;;;;;;;;
14-Oct-14;2641;M5;35633;0.5;0.02;0.13;5.25;15;10;30;20;10.2;21.5;0.9;1.6;14.2;48;13.2;57;;;;;;;;;;;
14-Oct-14;2642;M2AT;56790;0.57;0.02;0.15;6.47;2.5;10;20;20;10.3;20.3;0.4;4.4;16.6;73.9;56.6;68.5;;;;;;;;;;;
14-Oct-14;2643;M4B;19305;0.77;0.02;0.71;6.95;10;70;28;20;10.2;22.5;0.3;4.8;19.7;82.8;19;78;50;3;5;11.2;3.28;0.01;36.54;6.43;5.95;71.53;68
18-Oct-14;2644;M6;30874;1.14;0.03;1.34;7.42;40;200;40;15;9.9;19.7;0.5;5.6;11.4;73.3;17.4;68;150;10;;11.2;2.68;0.05;32.32;4.61;6.96;70.23;65
20-Oct-14;2645;M4B;52931;0.12;2.21;2.3;3.96;10;150;5;8;10.2;0.9;40.2;5.3;3.7;36.2;11.4;33;150;10;;11.3;0.72;2.62;35.57;3.7;25.3;65.86;63
20-Oct-14;2646;M2A;18994;0.38;0.01;0.21;4.9;5;150;20;15;10;14.4;0.3;3.2;10.2;51.6;20.7;45;;;;;;;;;;;
20-Oct-14;2647;M4B;32846;0.65;0.02;1.18;6.04;25;150;20;10;10;17.4;0.4;3.1;11;54.2;5.4;51;150;15;;10.9;4.19;0.02;28.98;5.7;22.53;85.81;81
20-Oct-14;2648;M2A;24398;0.4;0.02;0.33;5.49;10;150;15;11;10.2;18.9;0.5;2.5;11;61.6;9.3;56;;;;;;;;;;;
20-Oct-14;2649;M4B;39769;0.71;0.02;2.09;7.5;15;200;25;10;10.1;20;0.4;5.6;17.4;63.8;6.1;60;200;20;5;11.3;3.06;0.01;32.18;7.63;24.61;87.81;83
20-Oct-14;2650;M4B;74254;1.4;0.02;1.63;9.75;5;200;25;20;10;16.6;0.2;2.9;16.6;59.3;8.7;55;150;10;;11.3;6.13;0.01;24.48;14.67;24.46;83.5;80
20-Oct-14;2651;M2A;25640;0.5;0.01;0.09;5.79;5;;25;10;10.1;7.7;0.1;0.5;7.5;46.1;16.7;41;;;;;;;;;;;
27-Oct-14;2652;M2;92790;0.49;0.02;0.08;6.69;20;0;10;10;10.1;11.5;0.2;1.3;13.9;82.3;60.4;73;;;;;;;;;;;
27-Oct-14;2653;M1;76069;0.84;0.02;0.22;7.54;20;40;12;10;10.1;13;0.1;2.8;15.4;87.5;70.3;82;;;;;;;;;;;
27-Oct-14;2654;M4B;24281;1.26;0.01;1.57;11.96;20;200;22;5;10;14.6;0.1;5.7;17.8;86.3;26.4;75;200;6;5;11.2;1.34;0.01;25.33;14.81;4.46;66.77;63
27-Oct-14;2655;M2T;43166;0.78;0.01;0.19;7.83;10;30;12;10;10.1;13.9;0;0.9;14.6;64.5;13.3;60;;;;;;;;;;;
27-Oct-14;2656;M2AT;80749;0.89;0.01;0.14;6.5;20;40;15;10;10;13;0.1;1.5;10.2;71.8;53.1;65;;;;;;;;;;;
27-Oct-14;2657;M6;40440;1.11;0.01;1.24;4.57;40;200;34;10;9.9;13.7;0.1;3.4;9.1;83.4;18.6;73;200;8;5;11.2;1.36;0.01;24.65;3.51;4.52;72.85;65
27-Oct-14;2658;M4BT;33971;0.67;0.04;1.08;4.02;20;200;22;10;9.9;8.7;0.4;2.9;9.1;82.6;16.7;70;180;6;5;11.1;1.57;0.05;20.83;4.37;9.48;77.55;67
27-Oct-14;2659;M2AT;18233;0.51;0.01;0.35;3.02;30;120;25;5;9.9;5.7;0.1;0.6;5;78.6;12.6;68;;;;;;;;;;;
29-Oct-14;2660;M6;22864;1.02;0.02;1.49;6.83;30;130;25;15;10.1;19.3;0.3;5.9;12.4;36.9;7.8;32;120;15;5;11;4.61;0.09;35.04;5.63;13.41;70.56;65
31-Oct-14;2661;M5;6931;1.2;0.01;0.13;8.2;15;50;30;25;10.1;23;0.1;1.4;14.2;69.1;37.6;62;;;;;;;;;;;
31-Oct-14;2662;M2AT;6213;0.34;0.01;0.06;5.07;5;;6;20;10.2;13.1;0.1;1.4;13;69.6;40.3;62;;;;;;;;;;;
31-Oct-14;2663;M4B;12255;1.25;0.01;0.92;9.34;20;200;8;10;10;22.5;0;4.1;22.1;86.3;20.6;82;50;4;;11.1;3.04;0.01;30.37;8.52;5.52;73.43;70
31-Oct-14;2664;M6;6994;0.92;0.04;1.36;9.52;30;200;2;10;10;10.9;0.4;21.8;12.1;20.4;28.5;18;100;5;;11.1;11.23;0.48;17.02;13.72;57.17;60.75;56
2-Nov-14;2665;M4B(Ox);10000;0.51;0.01;1.48;10.41;30;200;4;5;10.2;7.3;0.1;13.4;25.7;48.8;30.6;44;200;5;5;11.4;1.26;0.01;10.14;26.18;14.32;39.71;35
2-Nov-14;2666;M4B(Ox);10000;0.44;0.01;1.17;10.72;20;200;5;5;10.2;5.8;0;11;28.1;45.1;32.5;40;50;5;;11.5;1.16;0.01;9.92;31.47;8.63;28.16;23.5
2-Nov-14;2667;M4B;162889;1.76;0.1;5.83;9.11;5;300;30;15;10;17.3;1.8;6.7;15.9;45.2;5.5;42;200;10;10;11.1;2.68;0.07;47.82;5.24;15.35;84.96;83
2-Nov-14;2668;M6;11213;0.52;0.02;1.49;4.53;15;200;25;15;10;14;0.5;5.1;9.7;60.4;7.9;52;150;10;5;11.2;3.02;0.05;42.25;4.03;16.31;81.24;80
3-Nov-14;2669;M4B(Ox);46609;0.38;0.03;2.18;9.69;30;250;4;10;10;5.4;0.5;31.2;7;19.6;20;17;150;5;10;11.1;2.35;0.14;18.64;22.69;31.87;44.54;39
3-Nov-14;2670;M4BT;34766;0.81;0.15;1.05;14.33;15;200;20;10;10;12.9;2.7;3.6;19.8;76.4;16.1;72;100;6;5;11.2;0.59;0.07;12.11;32.41;4.46;69.45;66
9-Nov-14;2671;M4B;10000;0.62;0.01;0.93;12.24;20;100;5;10;10.1;5.8;0.1;4;30.8;30.8;14.1;25;60;3;;11;6.26;0.04;9.25;25.8;7.73;7.56;6
9-Nov-14;2672;M4B;10000;0.56;0.01;1.23;11.22;30;120;5;10;10.2;17.6;0.2;8.6;19.3;58.5;13.2;53;100;7;;11.2;3.51;0.04;34.06;9.5;8.9;39.95;34
3-Nov-14;2673;M2;69015;0.64;0.02;0.09;8.08;5;;10;15;10.1;13.4;0.2;1.8;17.7;88;88.9;83;;;;;;;;;;;
3-Nov-14;2674;M4B(Ox);31178;0.86;0.01;1.22;9.38;30;200;4;15;10;11.5;0.1;26;11.6;29.6;47.9;25;100;5;5;11.2;8.14;0.04;7.86;22.78;51.11;35.24;32
3-Nov-14;2675;M2T(Ox);80114;0.67;0.01;0.38;6.28;15;100;30;25;10.1;9.4;0.1;5.9;9.2;51.1;56.8;46;;;;;;;;;;;
3-Nov-14;2676;M2T(Ox);14723;0.43;0.01;0.17;5.57;5;50;14;20;10;10.2;0;5;11.8;68.1;82.9;60;;;;;;;;;;;
3-Nov-14;2677;M2T;28523;0.75;0.01;0.15;8.65;30;100;20;10;10.1;14;0;2.7;14.3;66.4;63.3;61;;;;;;;;;;;
9-Nov-14;2678;M4B;10000;0.58;0.01;0.62;13.56;30;70;3;10;10.4;10.1;0;6;20.9;35.4;16.8;30;30;2;;11.2;11.38;0.02;9.85;23.84;33.09;22.92;20
9-Nov-14;2679;M4B;10000;0.32;0.02;2.82;7.88;20;180;2.5;10;10.1;8.1;0.5;16.4;11.6;20;4.6;17;150;5;5;11;3.2;0.05;35.46;13.83;26.82;33.35;30
9-Nov-14;2680;M4B;10000;0.35;0.02;1.72;8.69;30;150;4;10;10.2;15.8;0.6;12;18.7;45;7;42;100;3;5;11.2;2.52;0.04;46.98;6.03;12.25;46.81;45
9-Nov-14;2681;M4B;10000;0.47;0.02;1.26;11.13;30;100;7;10;10.2;14.8;0.6;8.7;19.9;45.8;9.8;43;70;3;5;11.2;3.02;0.04;29.84;13.69;10.59;38.11;36
9-Nov-14;2682;M4B;10000;0.46;0.02;1.74;7.76;30;150;7;10;10.2;15.7;0.4;15.8;16.5;53.7;14;50.5;140;3;5;11.2;3.26;0.03;44.89;5.56;15.94;57.16;55
9-Nov-14;2683;M4B;10000;0.48;0.03;1.63;10.27;30;200;2;5;10.1;13.4;0.8;24.3;14.3;59;31.1;55;100;2;;11.2;3.88;0.11;40.07;7.38;10.79;32.47;31
9-Nov-14;2684;M4B;10000;0.26;0.07;2.14;6.23;30;180;8;10;10.1;10.1;4.8;7;10.9;34;2.9;31;150;8;5;11.2;2.76;0.14;46.12;5.95;33.87;69.17;65
9-Nov-14;2685;M4B;10000;0.29;0.14;1.23;2.87;30;100;10;10;10;12.5;8.3;4.6;9.2;47.3;4.2;44;80;3;5;11.2;3.57;0.29;45.69;4.67;23.17;71.31;69
9-Nov-14;2686;M4B;10000;0.25;0.07;1.32;5.83;20;100;10;10;10.1;11.5;3.9;5.5;11.5;41.9;3.8;38;100;7;5;11.2;2.71;0.16;40.64;5.64;23.81;68.41;66
9-Nov-14;2687;M4B;10000;0.75;0.06;2.85;6.72;20;220;10;10;10;13.3;1.3;8.7;14.5;45.8;7.8;42.5;200;5;5;11.2;2.25;0.06;43.45;7.27;12.76;63.9;62
9-Nov-14;2688;M4B;10000;0.64;0.31;3;3.55;20;250;10;15;10.2;15.6;8.3;8.7;10.7;52.1;6.2;49;200;4;5;11.2;2.3;0.48;49.23;3.13;16.23;74.39;71
9-Nov-14;2689;M4B;10000;0.69;0.07;2.5;9.72;20;200;15;10;10.3;17;1.7;7.2;17.1;54.2;6.2;51;180;13;5;11.3;2.16;0.08;45.87;6.46;11.55;66.85;65
9-Nov-14;2690;M4B;10000;0.42;0.07;2.15;8.58;30;180;25;15;10.4;14.1;3.2;7.6;14;45.7;4.8;43;150;22;5;11.2;2.62;0.11;43.83;6.41;22.73;74.13;72
9-Nov-14;2691;M4B;10000;0.29;0.06;0.93;6.78;20;80;10;10;10.5;12.8;3.4;10.3;13.8;52.5;13.4;49.5;70;5;5;11.3;3.07;0.14;35.14;8.14;18.14;65.91;63.5
18-Nov-14;2692;M4B;10000;0.44;0.01;1.27;10.69;30;150;2;10;10.5;16.7;0.2;16;15.7;37.2;12.6;33;100;10;5;11.3;4.74;0.08;39.73;8.05;21.91;65.21;61
18-Nov-14;2693;M4B;10000;0.36;0.05;1;9.8;30;100;15;10;10.4;13.5;2.6;5.5;14.1;40.8;5.9;37;70;15;5;11.3;3.53;0.1;34.61;7.97;15.89;56.06;52
18-Nov-14;2694;M4B;10000;0.32;0.06;1.9;7.89;30;200;17;10;10.2;13.4;3.5;7.7;13.8;41.8;4;37;150;17;10;11.3;2.06;0.16;42.02;6.14;22.06;75.34;72
3-Dic-14;2720;M4B;0;0.4;0.07;0.79;6.99;50;200;2;8;9.9;12.9;1.2;21.8;12.9;23.2;20.2;21;40;4;;11.2;5.89;0.75;14.96;9.46;34.52;44.93;41
3-Dic-14;2721;M4B;0;0.74;0.03;1.25;11.78;50;250;3;10;9.9;11.2;0.2;21.7;13.5;10.8;12.2;8.5;100;5;10;11.2;8.41;0.12;17.16;13.29;54;64.24;60
3-Dic-14;2722;M2(Ox);0;1.26;0.03;0.26;5.87;10;100;10;10;10.3;14.6;0.2;2.9;18.8;48.1;46.7;45;;;;;;;;;;;
4-Dic-14;2723;M2T;61459;0.52;0.01;0.04;7.85;20;;7.5;5;10.2;15.9;0.1;0.8;16.1;60.6;46.1;57;;;;;;;;;;;
4-Dic-14;2724;M6;96360;1.22;0.01;0.88;5.41;45;120;25;10;10.2;22.3;0.1;11.2;11.5;50.8;34.2;45;75;5;5;11.1;8.82;0.03;27.05;5.77;11.58;47.59;42.5
6-Dic-14;2725;M5;28875;0.76;0.01;0.49;6.79;40;80;20;15;9.9;23;0.4;1.4;14.4;66.8;14;63;;;;;;;;;;;
8-Dic-14;2726;M2A;97763;0.49;0.02;0.14;7.3;10;30;17;10;10.5;18.9;0.5;2.9;16.4;77.2;39.1;74;;;;;;;;;;;
8-Dic-14;2727;M2A;27394;0.36;0.02;0.06;6;2.5;;23;15;10.4;18.3;0.7;2.1;14.3;62.9;47.9;60;;;;;;;;;;;
8-Dic-14;2728;M2AT;85271;0.47;0.02;0.24;6.1;30;50;30;20;10;20.4;0.7;1.1;12.9;57.1;5.6;54;;;;;;;;;;;
8-Dic-14;2729;M4B;85271;0.72;0.02;1.22;7.56;30;150;40;15;10.1;16.2;0.2;5;14.1;66.2;11.9;64;110;6;5;11.1;5.51;0.01;42.75;6.89;17.93;81.15;78
9-Dic-14;2730;M4B(Ox);56084;0.69;0.14;1.11;9.37;30;150;7;10;10;8.5;2.8;27.9;9.9;30.4;62.9;27;100;1;;11;7.47;4.17;8.53;15.73;12.75;9.16;8
9-Dic-14;2731;M4B(Ox);17080;1.2;0.02;2.21;11.87;30;200;7;15;9.9;8;0.1;32.7;11;13;29.1;11;130;;;11;8.23;0.09;34.41;12.31;11.26;25.54;22
14-Dic-14;2732;M2(Ox);19050;0.64;0.01;0.25;7.66;30;100;8;15;10.2;13.7;0.1;5.4;13.3;71.4;72.8;67;;;;;;;;;;;
14-Dic-14;2733;M2(Ox);55043;0.44;0.01;0.16;6.64;20;50;10;15;10.1;11.3;0.1;4.5;12.3;69.7;76.3;66;;;;;;;;;;;
14-Dic-14;2734;M4B(Ox);51394;0.52;0.01;1;5.95;50;150;5;10;10.1;5.9;0.1;26.4;6.7;9.1;21.5;8;10;10;10;11.2;7.27;0.11;15.04;7.89;56.73;62.24;58
14-Dic-14;2735;M4B(Ox);65059;0.66;0.01;1.19;7.28;30;200;3;10;9.9;8.4;0.1;18.4;11.3;8.5;10.1;7;100;10;5;11.2;8.56;0.1;17.83;9.78;63.63;71.54;66
14-Dic-14;2736;M4B;31350;1.2;0.08;2.01;13.44;50;200;3;5;10;16.6;1.3;22.2;16.9;25.3;19.5;21;100;10;10;11.2;9.61;0.72;25.01;13;48.74;72.86;68
14-Dic-14;2737;M2A(Ox);91174;0.83;0.02;0.16;11.46;10;50;15;15;10.3;20.2;0.3;3.1;20.9;68.4;56.3;66;;;;;;;;;;;
14-Dic-14;2738;M1;34913;1.32;0.02;0.34;13.72;20;50;10;15;10.3;19.6;0.3;5.3;22.2;81.6;86.2;79;;;;;;;;;;;
14-Dic-14;2739;M4B;97106;1.95;0.11;5;10.92;40;250;30;20;10.2;20.4;1.6;7.4;19.2;53.7;7.6;51;150;15;15;11.2;5.62;0.13;40.58;8.26;30.9;87.32;84
23-Dic-14;2781;M6;85144;0.99;0.01;0.8;4.19;40;150;30;20;10.1;21.6;0.2;10.4;9.8;55;32.9;52;60;2;5;11;13.6;0.11;27.45;6.34;21.12;52.88;49
23-Dic-14;2782;M5;39683;3.12;0.01;0.38;3.72;40;70;30;25;10.4;39.7;0.1;4;9.2;89.6;80.5;86;;;;;;;;;;;
23-Dic-14;2783;M6;22050;2.5;0.01;1.39;4.18;30;170;30;25;10.2;29.7;0.1;15.7;7.6;89.1;81.6;86;120;10;5;11.1;7.57;0.02;9.06;5;4.11;8.52;7
24-Dic-14;2784;M6;46631;1.27;0.02;0.92;4.27;50;150;40;20;10.1;24.4;0.2;6.4;8;77.2;28.3;74;400;10;5;11.2;2.18;0.05;17.38;3.25;4.97;55.68;53.5
29-Dic-14;2785;M4B;22170;1.32;0.15;1.1;9.28;15;200;30;10;10.1;18.1;2.3;3.8;17.4;79.6;19.9;77;50;4;5;11.1;3.55;0.21;26.05;10;8.41;73.42;71
29-Dic-14;2786;M2A;28073;0.35;0.01;0.07;5.5;;;30;30;10;8.7;0.2;0.6;8.2;38.2;14;35;;;;;;;;;;;
29-Dic-14;2787;M2A;46226;0.47;0.02;0.22;6.28;20;100;20;20;10.1;10.1;0.4;4.5;10.7;40.6;38.8;37.5;;;;;;;;;;;
30-Dic-14;2788;M2A;47535;0.74;0.02;0.11;4.77;10;100;30;25;10.2;11.8;0.2;1.1;7.9;68.2;41.2;65;;;;;;;;;;;
30-Dic-14;2789;M2A;62291;0.32;0.01;0.05;5.45;5;50;15;20;10.1;9.5;0.1;0.6;11.9;64.4;30.6;62.5;;;;;;;;;;;
30-Dic-14;2790;M4B;36884;1.08;0.01;1.14;12.49;5;200;25;10;10.1;18.8;0.1;4.3;21.3;86.4;17.2;84;50;5;10;11.2;1.87;0.01;28.19;16;5.8;76.05;74
